,SMILES
752,CC1=C(C2=C(C=CC=C2)N1CCCCC(O)=O)C1=CN=CC=C1
753,CC12CCC3C(C1CCC2(C#C)O)CCC4C3CCC(=O)C4
754,C(CCCC=CC(=O)O)CCCO
755,COC(=O)C(CCCN=C(N)N)N
756,CCCCCCCC=CC(=O)O
757,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC
758,CC(C)NCC(C1=CC(=C(C=C1)O)O)O
759,OCC1OC(OCC\C=C/C[C@@H]2[C@H](CCC2=O)CC(O)=O)C(O)C(O)C1O
760,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
761,C(CCCC(C(CCCCCCO)O)O)CCCC(=O)O
762,CC(C)(C)[N+](=CC1=CC=CC=C1)[O-]
763,CCCCCC(=O)/C=C/C=C\CCCCCCCC(=O)O
764,CCNC(=O)C1CC(C)CCC1C(C)C
765,CC(C)(O)C1Cc2cc3ccc(=O)oc3cc2O1
766,C1=CC(=CC=C1C2=CC=C(C=C2)O)C3=CC(=CC(=C3)O)O
767,CC(C)N(CCC1=CNC2=C1C(=CC=C2)OC(=O)C)C(C)C
768,CCCCOCCOCC(=O)O
769,C(CCCCC(=O)O)CCCC=CC(=O)O
770,CCCCCCCCC(=O)NC1CCOC1=O
771,CCNC1=NC(=NC(=N1)SC)NC(C)C
772,CCOC(=O)C(CC1=CC=C(C=C1)O)N
773,CN1C2CCC1C(C(C2)O)C(=O)O
774,CC(=O)C1(CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)O
775,C1CCC(CC1)CC(C=CC2C(CC(=O)C2CC=CCCCC(=O)O)O)O
776,CCN1CC2(C)CCC(OC)C34C2C(OC(C)=O)C2(OCOC25CC(OC)C2CC3(O)C5C2OC)C14
777,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)NCCO
778,CC1(C)C2CCC1(CS(=O)(=O)N=c1cc[nH]cc1)C(=O)C2
779,C[C@H](CC/C(=N/CCS(=O)(=O)O)/O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@]12C)[C@@]4(C)CC[C@H](C[C@H]4C[C@@H]3O)O
780,CCN(C(=O)\C=C\C)C1=CC=CC=C1C
781,C=C1C(=O)OC2CC3(C)CCCC(=C)C3CC12
782,CCC(C)C(C(=O)O)NC(=O)C(CC1=CC=CC=C1)N
783,CC1=C(C(CCC1O)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C
784,CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C)O)C)O)F
785,CN1C2CCCC1CC(C2)N3C(=O)CC4=CC=CC=C43
786,CNC1(CCCCC1=O)C2=CC=CC=C2OC
787,O=C1C=C(OC2=CC(O)=C(OC)C(O)=C12)C=3C=CC(O)=C(O)C3
788,CNCCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
789,CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N
790,CC1C=CCC2C3COC(O3)C(=O)C12
791,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C
792,CCCCCC=CCC=CCC1C(O1)CC=CCCCC(=O)O
793,CCCCCC=CC=CCCCCCCCCC(=O)O
794,CC1=CC(=C(O1)C)C(=O)N(C2CCCCC2)OC
795,CC1(CCC2C(=C1)CCC3C2(CC(CC3(C)CO)O)C)C(CO)O
796,CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O
797,CCCCCC1C(O1)CC=CCCCCCCCC(=O)O
798,CCSC(=O)N(CC(C)C)CC(C)C
799,C1=CC2=C(C=C1)NC=C2CC(=O)O
800,CCCCCCCC=CC=CC(=O)O
801,C1CC(=O)NC1C(=O)O
802,CC12CCC(=O)C=C1C(CC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O)O
803,CCCCCC(C=CC1C(CC(=O)C1CCCCCCCO)O)O
804,CN(C)CC/C=C\1/C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O.Cl
805,CCCCCC=CC=C1C(C(CC1=O)O)CC=CCCCC(=O)O
806,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C
807,OC(CC(NC(C(C)O)C(O)=O)=C/1OC)(CO)CC1=N/C
808,COc1ccc2ncccc2c1
809,CCCCCC(C=CC=O)OO
810,CC12CCC3C(C1CCC2(C)O)CCC4C3(COC(=O)C4)C
811,NC(CCCCCC(=O)O)CCCCC(=O)O
812,CC(=O)OC1CCC2(C)C(CCC3(C)C2C(=O)C=C2C4CC(C)(C(O)=Nc5ccccc5)CCC4(C)CCC23C)C1(C)C
813,CC1=CC=C(C=C1)C(=O)C(C)N
814,C1=CC=C(C=C1)C[C@@H](CO)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=CC=CC=C3
815,CC1=CC(C(CC1)C(=C)C)C2=C(C=C(C=C2C)O)O
816,CC1=C(N)C=CC(=C1)N=NC1=C(C)C=CC=C1
817,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)O)C)O
818,CC(=CC1C(C1(C)C)C(=O)OCN2C(=O)C3=C(C2=O)CCCC3)C
819,CCCCCC(C=CC1C(CC(=C)C1CC=CCCCC(=O)O)O)O
820,CC12CCC3C(CCC4CC(=NO)CCC43C)C1CCC2O
821,CC1=C(N2C(C(C2=O)[NH3+])SC1)C(=O)[O-]
822,CNCCC=C1C2=CC=CC=C2CSC3=CC=CC=C31
823,CC(=C)C1CCC(=CC1)C=O
824,COC1=CC(\C=C\C=O)=CC=C1O
825,CC12CCC(=O)C=C1C(CC3C2(C(CC4(C3CCC4(C)O)C)O)F)O
826,CCC=CCC=CCC=CCC=CCC=CCCCCC(=O)OC
827,O=C(NCCS(=O)(O)=O)CCCCCCCCC=CCCCC
828,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)N
829,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)CO)O)O)O)O)O
830,CC12CCC3C(C1CC(C2(C)O)O)CCC4C3(CC5=NON=C5C4)C
831,CC1CC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)(CC/3=C(C)/C(=O)CC13)C(C)(C)O
832,C1=CC=C(C=C1)CCCCC(=O)O
833,CCCCCC=CCC=CCCC=CCCCC(=O)O
834,CCCCCCCCCCCCCCCCCCN
835,CC(C)C(C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)N
836,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)O)N
837,CCCCCCCCC=CCCCCCCCC(=O)C1=NC2=C(O1)C=CC=N2
838,CCOC(=O)C1=CC=CC=C1C(=O)OCC
839,CC(=O)C1CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C
840,CCCC(=O)OC1C(C)C2(O)C(C=C(CO)CC3(O)C(=O)C(C)=CC32)C2C(C)(C)C12OC(=O)CCC
841,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)OC
842,CN1C=CC(=C(C1=O)C#N)OC
843,CC(C(C(=O)NC(CCCN=C(N)N)C(=O)O)N)O
844,CCCCCC#CCC#CCCCCCCCC(=O)O
845,CC(C)(C(C(=O)O)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCCCC3)C(=O)O
846,CC1CC2C3C(CCCC3(C1(CCC4=COC=C4)O)C)(C(=O)O2)C
847,CC(CCCCC(O)C(CO)C(O)=O)C\\C(C)=C\\C(C)=C\\C(O)=O
848,Cc1cc(=O)n(C)c2ccccc12
849,CCCCNC1=CC=C(C=C1)C(=O)O
850,C(CCCC(=O)O)CCCC(=O)O
851,O=C1C=2C=CC=CC2C(=O)C(=C1C)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C
852,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(C)C)[N+](=O)[O-]
853,CCCCCCCCCC[N+](C)(C)[O-]
854,COC1=C2OC(=O)C=CC2=C(OC)C3=C1OC=C3
855,CC(C)CC1OC(=O)C2=CCCCC21
856,CC12C3CCC(C1(C(=O)OC2=O)C)O3
857,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1
858,CC(C)(C)C1=CC(=C(C=C1)C(C)(C)C)N
859,OC1C2CC3C1C(O)(CC2OC)C4C(OC)C5C6(COC)CN(CC)C4C35C(OC)CC6
860,COC(=O)CCCCCCCCC(=O)OC
861,CCOC(=O)C(CCC1=CC=CC=C1)[NH2+]C2CCC3=CC=CC=C3N(C2=O)CC(=O)[O-]
862,[H][C@@](O)(COC(=O)CCCCCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C
863,CCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C
864,CC(=O)NC1=CC=C(CC(O)=O)C=C1
865,C1CC(N(C1)C(=O)CN)C(=O)NC(CCCN=C(N)N)C(=O)N2CCCC2C(=O)N
866,CN(C)C1=CC=C(C=C1)C(C1=CC=CC=C1)C1=CC=C(C=C1)N(C)C
867,CCCCCCCCCC(=O)NC1=CC=C(C=C1)[N+](=O)[O-]
868,C1CCC(CC1)NC1=NC2=CC=CC=C2S1
869,CC(C)CC1N=C(O)C2CCCN2C1=O
870,C=C1C(=O)OC2C1CCC(C)=CCCC1(C)OC21
871,C#CCCCCCCCCCCCCCC(=O)O
872,C(COCCOCCOCCOCCO)O
873,CCCCCCCCCCCCCC=CC(C(CO)N(C)C)O
874,C(CCC=CCC=CCC=CCC=CCCCC(=O)O)CCO
875,COC(=O)C(N)Cc1ccccc1
876,CC(/CCC1C(=C)C(O)C(OC(=O)C2=CC=CC=C2)C3C1(C)CCCC3(C)C(O)=O)=C/CO
877,CC(C)(C)OC(=O)N1CCN(CC1)C2=CC=CC3=C2C=CN3
878,CCCCCN1C2=CC=CC=C2C(=N1)C(=O)NC(C(C)C)C(=O)N
879,C=C1C(=O)C23C(O)C1CCC2C12COC3(O)C(O)C1C(C)(C)CCC2O
880,CC12CCC(=O)CC1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O
881,CCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCCCC)O
882,CCCCN(CCCC)CCCC
883,CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)OC(C)C)O)O
884,CC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)O)N
885,O=C(O)Cc1cc(OC)c(O)cc1
886,CC12CCC3C(C1CCC2O)CC(C4=CC(=O)CCC34C)O
887,CC(CCC1(C)C(C)CCC2(C)C1CC(=O)C=C2C(O)=O)CC(O)=O
888,C1C(C(C(C1=O)CC=CCCCC(=O)O)C=CC(CC2=CC=CC=C2)O)O
889,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)O
890,CCCCC/C=C\C/C=C\CC/C=C\CCCC(=O)O
891,CC1C2CCC3C4CC=C5CC(N(C)C)CCC5(C)C4CCC32CN1C
892,CCCCCCCCCCCCC=CC(C(CO)N)O
893,CCCCCCCCC=CCCCCCCCC(=O)NCC(=O)O
894,CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C
895,CC(CCC/1=C(C)/CC(O)CC1(C)C)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
896,CC(=O)OCC(/CC[C@@H]1\C(=C/C(=O)[C@@H]2C(C)(C)CCC[C@@]12C)C)=C/C(O)=O
897,OC(=O)C1=CC(=O)C2=CC=CC=C2N1
898,C1C(C(C(C1F)C=CC(C2CC3=CC=CC=C3C2)O)CC=CCCCC(=O)O)O
899,CC1=C2C(=O)O[C@H]([C@@]2(CCC1)C)C3=COC=C3
900,C1CCc2nc3CCCCc3nc2C1
901,C(CCCCCCC(=O)O)CCCCCC(=O)O
902,CC1CC2C3CCC(C3(CC(=O)C2C4(C1=CC(=O)C=C4)C)C)(C(=O)CO)O
903,C1CN(CCO1)C1=NC2=CC=CC=C2S1
904,CCOC(=O)C1=NOC(C1)(C2=CC=CC=C2)C3=CC=CC=C3
905,CC(C)NCC(COC1=CC=C(C=C1)C(COC)O)O
906,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=O)C)C
907,CC12CCC3=C(C1CCC45C2CCC(C4)C(C5)(CO)O)C=CO3
908,C(=C/[C@@H](C\C=C/C=C/[C@H](C/C=C\CC)O)O)\C=C\C=C/[C@H](CCC(O)=O)O
909,CC(CC(=O)C1=CC=CC=C1N)(C(=O)O)N
910,C(CCNC(=O)N)CC(C(=O)O)N
911,C(COCCOCCOCCO)O
912,CC1(C)C2CCC(CO[C@@H]3O[C@H](CO[C@@H]4OC[C@](O)(CO)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)C1C2
913,CCCCCCCCCCCCCCC(C(C(COP(=O)(O)[O-])[NH3+])O)O
914,CCCCCCCC(=O)NC1CCOC1=O
915,CC12CCC3C(C1CCC2OC(=O)CCC4CCCC4)CCC5=CC(=O)C=CC35C
916,c1ccc(cc1)c2ccncc2
917,CC1C\C=C\C=C/CCCCC(O)C\C=C\C(=O)O1
918,CC1(CCC2C1(CC(C3C2CCC4=CC(=O)C(=CC34C)CO)O)C)O
919,C(CCC(=O)O)CC=CCC(C=CC=CC=CC(CCCC(=O)O)O)O
920,CCCCCC=CCC=CCCCCCCCC(=O)OC
921,CCCCCCOC1=CC=C(N)C=C1
922,COC1=CC=C(C=C1)C(O)C(C)OC2OC(CO)C(O)C(O)C2O
923,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CO)N
924,C=C1CC(C2C(C3C1CC(C34CO4)O)OC(=O)C2=C)OC(=O)C(=C)CO
925,COc1cc(C=O)ccc1O
926,CCOC1=CC2=C(NC(C)(C)C=C2C)C=C1
927,CC(=C)[C@H]1CN[C@@H]([C@H]1CC(=O)O)C(=O)O
928,C1=CC=C(C(=C1)CC(=O)C2=CN(C3=CC=CC=C32)CCCCCO)Cl
929,CCCC(CN1C=C(C2=CC=CC=C21)C(=O)C3C(C3(C)C)(C)C)F
930,CC12CCC3C(C1CCC2OS(=O)(=O)O)CCC4=CC(=O)C=CC34C
931,CC12CCC3C(C1CCC2(C)O)CCC4=CC(=O)C=CC34C
932,CC12CCC3C(C1CCC2(C)O)CC(C4=C(C(=O)C=CC34C)Cl)O
933,CC1CC2=CC(=O)CCC2(C3C1C4CCC(C4(CC3)C)(C#C)O)O
934,CC(C(C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CC(=O)O)N)O
935,CC[N+](CC)(CC(O)=O)CC1=CC=CC=C1
936,C[N+](C)(C)C[C@H](O)CC([O-])=O
937,CCCCCCCCCC(=O)NC(CN1CCOCC1)C(C2=CC=CC=C2)O
938,C[C@@H](CC[C@H]1\C(=C/C(=O)C2C(C)(C)CCC[C@]12C)C)CC(O)=O
939,CCCCCC=CCC=CCC=CC=CC(=O)CCCC(=O)O
940,CCOC(=O)C1C2CCC(N2C)CC1O
941,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O
942,CCCCCCCCCCCC(=O)NCCCN(C)C
943,OCCCCCCCCCCCC(O)=O
944,CC1=CC(=O)N(C(=C1)C2CCCCC2)O
945,COc1ccc2c3c([nH]c2c1)C(C)=NCC3
946,C1CNC(CN1)C2=CC=CC=C2
947,C1C(C(C(C(O1)(CO)O)O)O)O
948,CC1(CCC2=C1CC(C3(C2CCC4=CC(=O)CCC43C)F)O)C
949,O=S(C1=CC=CC=C1)C1=CC=CC=C1
950,CC(C(=O)O)OC(C(C=O)N)C(C(CO)O)O
951,C1=CC=C2C(=C1)C3=C(N2)C(=NC=C3)CCC(=O)O
952,CCC=CCC1C(C=CC1=O)CCCCCC(=O)O
953,CN1CC(C2=CC(=O)C(=O)C=C21)O
954,CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)N)C(C)(C)C
955,CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)CCC34C)Cl)C)OC(=O)C
956,CC1=CC(=O)N(C(=C1)C2CCCCC2)OC3C(C(C(C(O3)C(=O)O)O)O)O
957,CC(C)C1C(=O)N2CCCC2C(=O)N1
958,Cc1ccc2c(=O)c(O)c(-c3ccc(F)cc3)oc2c1
959,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O
960,CCCCCC(=O)NC1CCOC1=O
961,C1CC2C(C(C1O2)C(=O)O)C(=O)O
962,CCN(CC)C(=O)C1=CC(=CC=C1)C
963,COC1=CC2=C(C=CC(=O)O2)C(OC)=C1
964,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)C
965,C1CCC(CC1)C(C2=CC=CC=C2)(C(=O)O)O
966,OP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1
967,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N
968,CCCCCCCCC=CCCCCCCCC(=O)OCC(C1C(C(CO1)O)O)O
969,CCCCCC=CCC=CC=CC=CC(C(CCCC(=O)O)O)SCC(C(=O)O)NC(=O)CCC(C(=O)O)N
970,CC1CCC(C2=C(CCC12)C)C=C(C)C(=O)O
971,CC1=NN=C(O1)C2=NN=C(C=C2)N3CCC(CC3)OC4=C(C=CC(=C4)F)Cl
972,CCCCCC(C=CC=CCC=CCCCC(=O)O)O
973,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)N
974,CCC1CC2CN3CCC4(O)C5=CC(OC)=CC=C5N=C4C(C2)(C13)C(=O)OC
975,CCCCCCCCCCCCCCCC(=O)OCC(C1C(C(CO1)O)O)O
976,C1=C(C=CC(=C1)O)C[C@@H](C(=O)O)N
977,CCCCCC1=CC(=O)C=C(C1=O)OC
978,OC(=O)C1=C2C=CC=CC2=NC(=C1)C1=CC=CC=C1
979,CC1=CCCC(C1C=CC(=O)C)(C)C
980,CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)O
981,CCNC(=O)C1=CC=C(C=C1)OC
982,CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)OCC(CO)O)O)O)O
983,C1=CC2=C(C=CC(=C2N=C1)O)Cl
984,CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4C3(CCC(C4)O)C)O)C)O
985,CN(C)CC(CN1C2=C(C=C(C=C2)Br)C3=C1C=CC(=C3)Br)O
986,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N
987,CNC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC=C2)O)O)O
988,CC(=O)OCC1(CC23CCC4C5=C(CCC4(C2CCC1C3)C)OC=C5)O
989,C1=CC=C(C=C1)C(C2=CC=CC=C2)O
990,CC1=C(C#N)C(=O)N(CCO)C(=O)C1=NNc1cccc(Cl)c1C
991,COC1=C(C=CC(=C1)CC2C(COC2=O)C(C3=CC(=C(C=C3)O)OC)O)O
992,O=C(NCC1CCCN2CCCCC21)C3=NNC(=C3)C=4C=CC=C(OC)C4
993,CCCCC1=CC=C(C=C1)N
994,CN1C(=O)CN=C(C2=C1C=CC(=C2)N)C3=CC=CC=C3
995,CCC(C)C(C(=O)NC(CCCN=C(N)N)C(=O)O)N
996,CC(C(C1=CC=CC=C1)O)N(C)C
997,CC(C)(C)C(=O)C1C(=O)C2=CC=CC=C2C1=O
998,CCCCCC=CCC=CCC=CCC=CCCCCNC(=O)C1=CC=C(C=C1)O
999,CCC12CCC3C(CCC4=CC(=O)CCC34)C1C=CC2(O)C#C
1000,COC1=CC(=O)OC(C1)CCC2=CC3=C(C=C2)OCO3
1001,CCCCN(CCC(=O)OCC)C(C)=O
1002,Cn1cnc2c1c(O)nc(=O)n2C
